type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,2_leaf_1,2,2,1,5.073486,-0.57783824,13.126551,10773.jpg
image,,2_leaf_1,2,2,1,4.5752473,-0.12963726,13.14447,6912.jpg
image,,2_leaf_1,2,2,1,4.84128,-1.064273,12.820998,6286.jpg
image,,2_leaf_1,2,2,1,5.080674,-0.5242507,13.135682,6776.jpg
image,,2_leaf_1,2,2,1,4.5983152,-0.6598927,12.496394,7728.jpg
image,,2_leaf_1,2,2,1,4.207026,-0.7309696,12.3252535,5318.jpg
image,,2_leaf_1,2,2,1,5.574591,-0.3308269,12.8168745,19439.jpg
image,,2_leaf_1,2,2,1,4.877276,-0.6501584,13.119093,17564.jpg
image,,2_leaf_1,2,2,1,4.615612,-0.1333893,13.243515,8904.jpg
image,,2_leaf_1,2,2,1,5.150149,-0.5615319,12.987595,11133.jpg
image,,2_leaf_1,2,2,1,4.3100977,-0.61406374,12.345227,17020.jpg
image,,2_leaf_1,2,2,1,3.9925423,-1.2704315,13.033513,12752.jpg
image,,2_leaf_1,2,2,1,4.773885,-0.077431425,12.69011,6708.jpg
image,,2_leaf_1,2,2,1,4.933171,-0.41633615,12.703856,15480.jpg
image,,2_leaf_1,2,2,1,4.6753073,-0.6106141,12.34601,7447.jpg
image,,2_leaf_1,2,2,1,5.16841,0.06296012,11.831663,10992.jpg
image,,2_leaf_1,2,2,1,4.188656,-1.5473405,12.896889,4622.jpg
image,,2_leaf_1,2,2,1,4.416989,-1.3112,12.883532,7727.jpg
image,,2_leaf_1,2,2,1,4.7174797,-0.68768,13.480739,2012.jpg
image,,2_leaf_1,2,2,1,3.815865,-0.14428958,12.217903,5045.jpg
image,,2_leaf_1,2,2,1,4.526509,-0.11220066,13.089549,13273.jpg
image,,2_leaf_1,2,2,1,4.397259,-0.3918061,12.164167,116.jpg
image,,2_leaf_1,2,2,1,3.7917974,0.09315943,12.176403,13560.jpg
image,,2_leaf_1,2,2,1,4.4519043,-0.5635821,12.231027,4093.jpg
image,,2_leaf_1,2,2,1,4.756117,-1.0426301,12.669514,11368.jpg
image,,2_leaf_1,2,2,1,4.559924,-0.29652876,13.378257,8669.jpg
image,,2_leaf_1,2,2,1,3.9559224,-0.007789137,12.262968,89.jpg
image,,2_leaf_1,2,2,1,4.832751,-0.4912214,12.325041,9782.jpg
image,,2_leaf_1,2,2,1,4.1441393,-1.420726,12.975625,9850.jpg
image,,2_leaf_1,2,2,1,4.02472,-1.2791072,12.904175,15736.jpg
image,,2_leaf_1,2,2,1,4.1921797,-1.3728131,12.9605,625.jpg
image,,2_leaf_1,2,2,1,3.7711027,-0.40172884,12.330812,20010.jpg
image,,2_leaf_1,2,2,1,4.9247966,-1.055171,12.615323,6713.jpg
image,,2_leaf_1,2,2,1,5.3640494,0.09619607,11.882296,12051.jpg
image,,2_leaf_1,2,2,1,4.6859426,-0.655723,13.488557,10259.jpg
image,,2_leaf_1,2,2,1,4.8306675,0.076561615,12.097391,13721.jpg
image,,2_leaf_1,2,2,1,4.553846,-0.046501428,12.812034,15486.jpg
image,,2_leaf_1,2,2,1,3.75195,-0.32895342,12.321851,345.jpg
image,,2_leaf_1,2,2,1,5.125292,-0.84716636,13.14703,7313.jpg
image,,2_leaf_1,2,2,1,4.457394,-0.41469362,12.588628,6942.jpg
image,,2_leaf_1,2,2,1,5.1199493,-0.82610464,12.724436,4017.jpg
image,,2_leaf_1,2,2,1,4.3243,-1.4561634,12.946357,12689.jpg
image,,2_leaf_1,2,2,1,4.974321,-0.5493535,13.348216,1301.jpg
image,,2_leaf_1,2,2,1,4.9831653,-0.6879195,13.323822,764.jpg
image,,2_leaf_1,2,2,1,4.812006,0.030064994,12.312817,10416.jpg
image,,2_leaf_1,2,2,1,4.1378164,-1.084629,13.084798,19764.jpg
image,,2_leaf_1,2,2,1,4.432426,-0.06464595,12.223699,17680.jpg
image,,2_leaf_1,2,2,1,4.380416,-1.3898517,12.796114,7019.jpg
image,,2_leaf_1,2,2,1,4.3190393,-0.9458866,12.807041,3158.jpg
image,,2_leaf_1,2,2,1,5.5519857,-0.35944235,12.855201,18587.jpg
image,,2_leaf_1,2,2,1,4.5256414,-0.06761694,13.014243,6620.jpg
image,,2_leaf_1,2,2,1,5.5434866,-0.35477018,12.697057,5464.jpg
image,,2_leaf_1,2,2,1,4.5509453,-0.028118126,12.979949,582.jpg
image,,2_leaf_1,2,2,1,4.2115893,-1.4752854,12.891621,5977.jpg
image,,2_leaf_1,2,2,1,5.438237,-0.40645218,12.7656765,3504.jpg
image,,2_leaf_1,2,2,1,4.808906,-0.60054576,12.778191,4446.jpg
image,,2_leaf_1,2,2,1,4.553573,-0.20511633,13.305921,18144.jpg
image,,2_leaf_1,2,2,1,3.9908562,-0.38455966,12.630258,5498.jpg
image,,2_leaf_1,2,2,1,5.084704,-0.5686549,12.545318,13612.jpg
image,,2_leaf_1,2,2,1,4.3890333,-0.3754052,12.198659,4403.jpg
image,,2_leaf_1,2,2,1,5.2485337,-0.6089897,12.767189,2975.jpg
image,,2_leaf_1,2,2,1,4.254407,-0.46665934,13.119139,3511.jpg
image,,2_leaf_1,2,2,1,4.632116,-0.109067544,12.709948,12882.jpg
image,,2_leaf_1,2,2,1,4.6271157,-0.34456062,13.338299,2080.jpg
image,,2_leaf_1,2,2,1,4.299875,-0.5563686,12.279253,17476.jpg
image,,2_leaf_1,2,2,1,4.110496,-0.90276897,12.969495,19323.jpg
image,,2_leaf_1,2,2,1,4.9080434,-0.40829346,12.980595,15463.jpg
image,,2_leaf_1,2,2,1,4.736755,-1.2318463,12.958329,5214.jpg
image,,2_leaf_1,2,2,1,4.714889,-0.6578619,13.502727,10740.jpg
image,,2_leaf_1,2,2,1,4.6888647,-0.9509531,13.30298,6502.jpg
image,,2_leaf_1,2,2,1,3.9228377,-0.8679669,12.377389,11385.jpg
image,,2_leaf_1,2,2,1,5.483621,-0.3306891,12.754784,719.jpg
image,,2_leaf_1,2,2,1,4.104632,-1.2907579,12.819586,12416.jpg
image,,2_leaf_1,2,2,1,4.0490613,-1.1657751,13.004336,15853.jpg
image,,2_leaf_1,2,2,1,3.888082,-1.3098711,12.709351,4936.jpg
image,,2_leaf_1,2,2,1,4.3397617,-0.75344557,12.283362,7646.jpg
image,,2_leaf_1,2,2,1,4.928952,-0.24995811,13.0706,804.jpg
image,,2_leaf_1,2,2,1,5.157338,-0.5990001,13.0884,11844.jpg
image,,2_leaf_1,2,2,1,4.1179495,-1.3393729,12.698588,4184.jpg
image,,2_leaf_1,2,2,1,4.0166793,-1.4012426,13.010215,59.jpg
image,,2_leaf_1,2,2,1,4.673874,-0.015417335,12.339263,300.jpg
image,,2_leaf_1,2,2,1,4.060909,-0.97753304,12.52593,14635.jpg
